Dish Name,Ingredients Used,Price,Time Consumed,Menu Group
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
Veg Thali,"rice, yogurt, spices, saffron",387.67,23,Combo
Chicken Malai Tikka,"potato, cauliflower, spices",258.68,17,Starter
Special Chicken Tikka Masala,"chicken, butter, cream, tomato, spices",515.18,8,Non-Veg
Classic Mushroom 65,"okra, onion, tomato, garlic",608.26,8,Combo
Tandoori Masala Chai,"mushroom, capsicum, onion, garlic",235.46,15,Beverage
Special Hara Bhara Kebab,"rice, yogurt, spices, saffron",325.5,23,Beverage
Classic Green Tea,"potato, cauliflower, spices",472.4,19,Beverage
Tandoori Egg Curry,"potato, cauliflower, spices",490.03,33,Non-Veg
Classic Tandoori Platter,"noodles, vegetables, soy sauce",338.91,13,Combo
Special Mix Veg,"mushroom, capsicum, onion, garlic",401.72,32,Non-Veg
Tandoori Mini Thali,"rice, yogurt, spices, saffron",105.05,23,Combo
Special Dal Makhani,"rice, yogurt, spices, saffron",360.34,5,Non-Veg
Hara Bhara Kebab,"chicken, rice, yogurt, spices",279.99,5,Veg
Tandoori Gajar Halwa,"okra, onion, tomato, garlic",625.5,35,Dessert
Tandoori Kadai Paneer,"paneer, butter, cream, tomato, onion",114.23,26,Dessert
Special Aloo Jeera,"noodles, vegetables, soy sauce",288.22,7,Main Course
Special Green Tea,"chicken, butter, cream, tomato, spices",304.44,7,Beverage
Special Chicken Vindaloo,"mango, yogurt, sugar",263.04,25,Beverage
Rose Milk,"chicken, butter, cream, tomato, spices",363.76,42,Beverage
Tandoori Palak Paneer,"noodles, vegetables, soy sauce",362.21,22,Beverage
Tandoori Jalebi,"egg, onion, tomato, spices",232.23,21,Dessert
Special Aloo Jeera,"chicken, butter, cream, tomato, spices",558.55,19,Beverage
Classic Fruit Custard,"chicken, rice, yogurt, spices",399.34,12,Main Course
Spicy Mutton Rogan Josh,"chicken, rice, yogurt, spices",318.33,41,Main Course
Spicy Cheese Corn Balls,"spinach, paneer, cream, garlic",100.04,35,Main Course
Classic Chicken Korma,"chicken, butter, cream, tomato, spices",631.98,44,Non-Veg
Veg Samosa,"fish, tomato, onion, spices",148.64,42,Main Course
Creamy Chicken Korma,"okra, onion, tomato, garlic",341.52,14,Beverage
Tandoori Paneer Tikka,"paneer, butter, cream, tomato, onion",160.06,34,Combo
Spicy Veg Pulao,"noodles, vegetables, soy sauce",253.51,40,Veg
Classic Hara Bhara Kebab,"chicken, butter, cream, tomato, spices",430.07,19,Starter
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
Veg Thali,"rice, yogurt, spices, saffron",387.67,23,Combo
Chicken Malai Tikka,"potato, cauliflower, spices",258.68,17,Starter
Special Chicken Tikka Masala,"chicken, butter, cream, tomato, spices",515.18,8,Non-Veg
Classic Mushroom 65,"okra, onion, tomato, garlic",608.26,8,Combo
Tandoori Masala Chai,"mushroom, capsicum, onion, garlic",235.46,15,Beverage
Special Hara Bhara Kebab,"rice, yogurt, spices, saffron",325.5,23,Beverage
Classic Green Tea,"potato, cauliflower, spices",472.4,19,Beverage
Tandoori Egg Curry,"potato, cauliflower, spices",490.03,33,Non-Veg
Classic Tandoori Platter,"noodles, vegetables, soy sauce",338.91,13,Combo
Special Mix Veg,"mushroom, capsicum, onion, garlic",401.72,32,Non-Veg
Tandoori Mini Thali,"rice, yogurt, spices, saffron",105.05,23,Combo
Special Dal Makhani,"rice, yogurt, spices, saffron",360.34,5,Non-Veg
Hara Bhara Kebab,"chicken, rice, yogurt, spices",279.99,5,Veg
Tandoori Gajar Halwa,"okra, onion, tomato, garlic",625.5,35,Dessert
Tandoori Kadai Paneer,"paneer, butter, cream, tomato, onion",114.23,26,Dessert
Special Aloo Jeera,"noodles, vegetables, soy sauce",288.22,7,Main Course
Special Green Tea,"chicken, butter, cream, tomato, spices",304.44,7,Beverage
Special Chicken Vindaloo,"mango, yogurt, sugar",263.04,25,Beverage
Rose Milk,"chicken, butter, cream, tomato, spices",363.76,42,Beverage
Tandoori Palak Paneer,"noodles, vegetables, soy sauce",362.21,22,Beverage
Tandoori Jalebi,"egg, onion, tomato, spices",232.23,21,Dessert
Special Aloo Jeera,"chicken, butter, cream, tomato, spices",558.55,19,Beverage
Classic Fruit Custard,"chicken, rice, yogurt, spices",399.34,12,Main Course
Spicy Mutton Rogan Josh,"chicken, rice, yogurt, spices",318.33,41,Main Course
Spicy Cheese Corn Balls,"spinach, paneer, cream, garlic",100.04,35,Main Course
Classic Chicken Korma,"chicken, butter, cream, tomato, spices",631.98,44,Non-Veg
Veg Samosa,"fish, tomato, onion, spices",148.64,42,Main Course
Creamy Chicken Korma,"okra, onion, tomato, garlic",341.52,14,Beverage
Tandoori Paneer Tikka,"paneer, butter, cream, tomato, onion",160.06,34,Combo
Spicy Veg Pulao,"noodles, vegetables, soy sauce",253.51,40,Veg
Classic Hara Bhara Kebab,"chicken, butter, cream, tomato, spices",430.07,19,Starter
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
Veg Thali,"rice, yogurt, spices, saffron",387.67,23,Combo
Chicken Malai Tikka,"potato, cauliflower, spices",258.68,17,Starter
Special Chicken Tikka Masala,"chicken, butter, cream, tomato, spices",515.18,8,Non-Veg
Classic Mushroom 65,"okra, onion, tomato, garlic",608.26,8,Combo
Tandoori Masala Chai,"mushroom, capsicum, onion, garlic",235.46,15,Beverage
Special Hara Bhara Kebab,"rice, yogurt, spices, saffron",325.5,23,Beverage
Classic Green Tea,"potato, cauliflower, spices",472.4,19,Beverage
Tandoori Egg Curry,"potato, cauliflower, spices",490.03,33,Non-Veg
Classic Tandoori Platter,"noodles, vegetables, soy sauce",338.91,13,Combo
Special Mix Veg,"mushroom, capsicum, onion, garlic",401.72,32,Non-Veg
Tandoori Mini Thali,"rice, yogurt, spices, saffron",105.05,23,Combo
Special Dal Makhani,"rice, yogurt, spices, saffron",360.34,5,Non-Veg
Hara Bhara Kebab,"chicken, rice, yogurt, spices",279.99,5,Veg
Tandoori Gajar Halwa,"okra, onion, tomato, garlic",625.5,35,Dessert
Tandoori Kadai Paneer,"paneer, butter, cream, tomato, onion",114.23,26,Dessert
Special Aloo Jeera,"noodles, vegetables, soy sauce",288.22,7,Main Course
Special Green Tea,"chicken, butter, cream, tomato, spices",304.44,7,Beverage
Special Chicken Vindaloo,"mango, yogurt, sugar",263.04,25,Beverage
Rose Milk,"chicken, butter, cream, tomato, spices",363.76,42,Beverage
Tandoori Palak Paneer,"noodles, vegetables, soy sauce",362.21,22,Beverage
Tandoori Jalebi,"egg, onion, tomato, spices",232.23,21,Dessert
Special Aloo Jeera,"chicken, butter, cream, tomato, spices",558.55,19,Beverage
Classic Fruit Custard,"chicken, rice, yogurt, spices",399.34,12,Main Course
Spicy Mutton Rogan Josh,"chicken, rice, yogurt, spices",318.33,41,Main Course
Spicy Cheese Corn Balls,"spinach, paneer, cream, garlic",100.04,35,Main Course
Classic Chicken Korma,"chicken, butter, cream, tomato, spices",631.98,44,Non-Veg
Veg Samosa,"fish, tomato, onion, spices",148.64,42,Main Course
Creamy Chicken Korma,"okra, onion, tomato, garlic",341.52,14,Beverage
Tandoori Paneer Tikka,"paneer, butter, cream, tomato, onion",160.06,34,Combo
Spicy Veg Pulao,"noodles, vegetables, soy sauce",253.51,40,Veg
Classic Hara Bhara Kebab,"chicken, butter, cream, tomato, spices",430.07,19,Starter
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
Veg Thali,"rice, yogurt, spices, saffron",387.67,23,Combo
Chicken Malai Tikka,"potato, cauliflower, spices",258.68,17,Starter
Special Chicken Tikka Masala,"chicken, butter, cream, tomato, spices",515.18,8,Non-Veg
Classic Mushroom 65,"okra, onion, tomato, garlic",608.26,8,Combo
Tandoori Masala Chai,"mushroom, capsicum, onion, garlic",235.46,15,Beverage
Special Hara Bhara Kebab,"rice, yogurt, spices, saffron",325.5,23,Beverage
Classic Green Tea,"potato, cauliflower, spices",472.4,19,Beverage
Tandoori Egg Curry,"potato, cauliflower, spices",490.03,33,Non-Veg
Classic Tandoori Platter,"noodles, vegetables, soy sauce",338.91,13,Combo
Special Mix Veg,"mushroom, capsicum, onion, garlic",401.72,32,Non-Veg
Tandoori Mini Thali,"rice, yogurt, spices, saffron",105.05,23,Combo
Special Dal Makhani,"rice, yogurt, spices, saffron",360.34,5,Non-Veg
Hara Bhara Kebab,"chicken, rice, yogurt, spices",279.99,5,Veg
Tandoori Gajar Halwa,"okra, onion, tomato, garlic",625.5,35,Dessert
Tandoori Kadai Paneer,"paneer, butter, cream, tomato, onion",114.23,26,Dessert
Special Aloo Jeera,"noodles, vegetables, soy sauce",288.22,7,Main Course
Special Green Tea,"chicken, butter, cream, tomato, spices",304.44,7,Beverage
Special Chicken Vindaloo,"mango, yogurt, sugar",263.04,25,Beverage
Rose Milk,"chicken, butter, cream, tomato, spices",363.76,42,Beverage
Tandoori Palak Paneer,"noodles, vegetables, soy sauce",362.21,22,Beverage
Tandoori Jalebi,"egg, onion, tomato, spices",232.23,21,Dessert
Special Aloo Jeera,"chicken, butter, cream, tomato, spices",558.55,19,Beverage
Classic Fruit Custard,"chicken, rice, yogurt, spices",399.34,12,Main Course
Spicy Mutton Rogan Josh,"chicken, rice, yogurt, spices",318.33,41,Main Course
Spicy Cheese Corn Balls,"spinach, paneer, cream, garlic",100.04,35,Main Course
Classic Chicken Korma,"chicken, butter, cream, tomato, spices",631.98,44,Non-Veg
Veg Samosa,"fish, tomato, onion, spices",148.64,42,Main Course
Creamy Chicken Korma,"okra, onion, tomato, garlic",341.52,14,Beverage
Tandoori Paneer Tikka,"paneer, butter, cream, tomato, onion",160.06,34,Combo
Spicy Veg Pulao,"noodles, vegetables, soy sauce",253.51,40,Veg
Classic Hara Bhara Kebab,"chicken, butter, cream, tomato, spices",430.07,19,Starter
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
Veg Thali,"rice, yogurt, spices, saffron",387.67,23,Combo
Chicken Malai Tikka,"potato, cauliflower, spices",258.68,17,Starter
Special Chicken Tikka Masala,"chicken, butter, cream, tomato, spices",515.18,8,Non-Veg
Classic Mushroom 65,"okra, onion, tomato, garlic",608.26,8,Combo
Tandoori Masala Chai,"mushroom, capsicum, onion, garlic",235.46,15,Beverage
Special Hara Bhara Kebab,"rice, yogurt, spices, saffron",325.5,23,Beverage
Classic Green Tea,"potato, cauliflower, spices",472.4,19,Beverage
Tandoori Egg Curry,"potato, cauliflower, spices",490.03,33,Non-Veg
Classic Tandoori Platter,"noodles, vegetables, soy sauce",338.91,13,Combo
Special Mix Veg,"mushroom, capsicum, onion, garlic",401.72,32,Non-Veg
Tandoori Mini Thali,"rice, yogurt, spices, saffron",105.05,23,Combo
Special Dal Makhani,"rice, yogurt, spices, saffron",360.34,5,Non-Veg
Hara Bhara Kebab,"chicken, rice, yogurt, spices",279.99,5,Veg
Tandoori Gajar Halwa,"okra, onion, tomato, garlic",625.5,35,Dessert
Tandoori Kadai Paneer,"paneer, butter, cream, tomato, onion",114.23,26,Dessert
Special Aloo Jeera,"noodles, vegetables, soy sauce",288.22,7,Main Course
Special Green Tea,"chicken, butter, cream, tomato, spices",304.44,7,Beverage
Special Chicken Vindaloo,"mango, yogurt, sugar",263.04,25,Beverage
Rose Milk,"chicken, butter, cream, tomato, spices",363.76,42,Beverage
Tandoori Palak Paneer,"noodles, vegetables, soy sauce",362.21,22,Beverage
Tandoori Jalebi,"egg, onion, tomato, spices",232.23,21,Dessert
Special Aloo Jeera,"chicken, butter, cream, tomato, spices",558.55,19,Beverage
Classic Fruit Custard,"chicken, rice, yogurt, spices",399.34,12,Main Course
Spicy Mutton Rogan Josh,"chicken, rice, yogurt, spices",318.33,41,Main Course
Spicy Cheese Corn Balls,"spinach, paneer, cream, garlic",100.04,35,Main Course
Classic Chicken Korma,"chicken, butter, cream, tomato, spices",631.98,44,Non-Veg
Veg Samosa,"fish, tomato, onion, spices",148.64,42,Main Course
Creamy Chicken Korma,"okra, onion, tomato, garlic",341.52,14,Beverage
Tandoori Paneer Tikka,"paneer, butter, cream, tomato, onion",160.06,34,Combo
Spicy Veg Pulao,"noodles, vegetables, soy sauce",253.51,40,Veg
Classic Hara Bhara Kebab,"chicken, butter, cream, tomato, spices",430.07,19,Starter
Chicken Tikka,"okra, onion, tomato, garlic",616.91,6,Non-Veg
Classic Veg Samosa,"rice, yogurt, spices, saffron",316.01,21,Combo
Spicy Dal Makhani,"paneer, butter, cream, tomato, onion",384.64,42,Starter
Special Hara Bhara Kebab,"egg, onion, tomato, spices",410.74,7,Combo
Tandoori Hara Bhara Kebab,"chicken, rice, yogurt, spices",312.48,6,Starter
Special Gajar Halwa,"lentils, butter, cream, tomato",637.71,27,Dessert
Creamy Veg Samosa,"chicken, butter, cream, tomato, spices",293.45,40,Beverage
Creamy Aloo Gobi,"flour, garlic, butter",285.54,14,Beverage
Tandoori Veg Thali,"fish, tomato, onion, spices",383.09,20,Combo
Gulab Jamun,"chicken, butter, cream, tomato, spices",603.1,15,Dessert
Onion Bhaji,"flour, garlic, butter",603.0,22,Combo
Tandoori Papdi Chaat,"mango, yogurt, sugar",374.16,13,Veg
Creamy Gajar Halwa,"mushroom, capsicum, onion, garlic",454.34,34,Dessert
Special Palak Paneer,"rice, yogurt, spices, saffron",555.12,34,Combo
Special Non-Veg Thali,"mushroom, capsicum, onion, garlic",133.57,45,Combo
Tandoori Veg Pulao,"mango, yogurt, sugar",186.07,34,Main Course
Special Veg Thali,"flour, garlic, butter",617.13,14,Combo
Tandoori Chicken Vindaloo,"milk, sugar, rose water",463.51,11,Non-Veg
Mushroom 65,"chicken, rice, yogurt, spices",230.42,20,Beverage
Spicy Fresh Lime Water,"okra, onion, tomato, garlic",634.98,23,Non-Veg
Spicy Lemon Soda,"noodles, vegetables, soy sauce",285.33,14,Beverage
